Lag_Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,49,73,97,121,145,169,193,217,241,265,289,313,337,361,385,409,433,457,481,505,529,553,577,601,625,649,673,697,721,745,769,793,817,841,865,889,913,937,961,985,1009,1033,1057,1081,1105,1129,1153,1177,1201,1225,1249,1273,1297,1321,1345,1369,1393,1417,1441,1465,1489,1513,1537,1561,1585,1609,1633,1657,1681,1705,1729,1753,1777,1801,1825,1849,1873,1897,1921,1945,1969,1993,2017
RMSE_1,1428.7986112425326,1032.6798906693293,928.9352789914168,915.5407627717184,873.6075348806684,868.0775665053449,834.05719820515,828.9389676199893,823.1379017515483,823.7323184911342,817.3748863149756,808.0617588122699,808.0591678257235,796.4765675949143,770.4997602736508,737.9172986149265,698.2631582621613,677.3899646481037,674.9786688852273,674.6536368792127,666.9106089865004,619.1876345512118,568.8199735679656,518.0486330563904,447.53773697737137,339.11752006350935,317.7461067970167,312.4222623290868,304.5560204643185,273.108489827951,217.22074859241886,208.86447603807915,208.540100729661,208.3878937180283,208.49734727173657,208.46160127711937,208.1135127927094,202.2164439314988,200.12459330963156,200.30933392184525,200.2225741361749,200.14923106325332,200.98857045693526,200.69978370799305,198.63213883504181,198.1442544787843,197.49279181465397,197.57450036528095,197.68001735970745,198.17840567601462,196.8928488323045,197.2293691392296,199.10878642962246,199.81514713567935,200.74159313847198,201.1914838215562,202.09993531216443,203.18095812229882,203.44162737418384,204.10813993074692,205.5271515287265,205.89338175438684,206.5476147551553,206.8552891023236,207.28136475193224,207.03355494351047,209.0102107009923,210.3959601460064,212.87600787243028,216.01540549909302,218.91988619858367,224.20678659249447,228.75213201473053,231.35437350311287,235.54336096944883,241.11015368750412,245.61597502780586,252.18694122382726,262.3490004048227,273.0044705990578,285.02270249507467,292.2639411438567,305.5364754140392,315.2639483915578,327.50666162429764,339.06818823914944,344.88130629431,364.49518073265915,374.77459387929423,380.2637705835185,392.5381019756495,398.0298175634434,409.6661914011031,419.9835445263201,428.6626674898383,447.86051865619163,459.52192079043886,464.41410496837625,479.91987984519517,491.4788986303824,517.855161772394,539.6864774337886,552.9922920403427,575.6452082283799,612.5622671169504,641.0789198940959,714.7977282846512,807.1976320054832
RMSE_2,2600.3476255398555,2238.293740639153,2109.5709946834368,2108.888494735401,2000.2653964014253,1951.4317526021875,1863.0097569047293,1840.6349763724093,1830.78301903934,1828.49473817882,1798.8348932498207,1781.0353189628095,1777.0837537235702,1713.5998829417804,1604.5204795002207,1472.080298905182,1351.7312910809476,1306.683394843229,1299.2972023185762,1290.364943647829,1222.9022841941976,1053.8269447542368,1046.2431614356508,844.8395996298271,837.9077052050056,688.1166486105963,652.3999214453365,641.4982541054633,622.5576770947238,539.3664970534082,407.3050885124933,389.7342764017734,389.58080712113343,391.8648971527841,392.57682820616066,392.6271961641282,390.817873679938,377.59055465149805,373.8429163054754,374.3325437061511,373.8110493071756,373.8603617335563,375.1184759295366,373.63533670865854,369.444668284804,367.94446615277536,366.39957706788897,366.5991168689783,366.7314344464531,368.293090691942,364.67260222759836,365.2050622091674,370.4130016189318,371.62568312200005,373.6380850187811,373.9870329388645,375.1035995460787,377.99509876317694,379.0717619482141,379.8600518331927,381.6667923664199,382.10028053197584,383.0313943414888,383.4850449772116,383.28894500281723,382.5051251959052,385.51972097678606,387.5153860792613,392.21711409045656,399.0752925373449,403.43455345344904,411.01066060108485,420.1291625046225,426.0092132495134,431.04495377689886,439.7683825080467,444.4776056849279,454.3043719279605,461.08791793212936,485.6800919450676,512.1239653641725,530.6874909935683,552.5479020694529,572.9321844856905,584.3050019323675,595.4400921841195,601.8060188718374,622.6886767392906,631.7630571823747,644.0430849426663,659.4900770354002,665.6754878760286,690.3876708331552,712.1732024881346,726.8483404501673,769.4442065326642,797.2650191901887,795.3722528603669,821.9894519825737,850.6773770853058,898.7925494348009,936.4708249351276,962.243546244061,998.7433269870725,1064.5754203777267,1103.637160525213,1235.5003992041325,1398.826590523129
RMSE_3,3491.0621730020453,3235.4080419501925,3068.3848199038257,3055.7773414124517,2846.707742065627,2729.9268826484054,2599.877492893345,2568.5092661907715,2566.556711425625,2545.844922402525,2500.7405727533082,2496.485063677314,2455.684412329344,2286.5692067273644,2041.6765282484967,1799.1340644686468,1651.6343659311492,1607.038304395198,1587.982186742688,1520.8370386487745,1322.855567297668,1253.7485125621415,1220.2011531049275,1129.881373922866,1129.90516844503,989.4975725897,938.0557348284268,922.7691924802604,894.4088373929112,758.2169573663306,544.8622137649223,515.4172326945858,515.6513295898978,519.4195664108464,520.3491759230052,520.4366897116325,517.7884611450859,497.9203022070157,493.49890309362,494.06984949353705,492.6397915480784,492.569336083632,494.09775546611735,491.8428439979902,485.6037813263736,482.6533469428466,480.86319575872113,481.0138867839344,481.5213819884711,484.2295980663002,478.5313093966922,480.81057440957017,488.80831049128955,490.0797304613193,493.23600604988616,493.53057622092257,494.56313103270685,498.7138651859233,500.4218596392117,500.3695672645197,502.55890844837455,503.18773656997337,503.77770704512045,504.49616971028337,504.3682331485557,503.49806756318605,506.2292636108115,508.1041828223628,513.862963812219,524.2861802817649,531.6787235766243,540.7293435396525,553.6637442223674,563.7034464778072,571.6408852159448,584.6982126642381,594.0872652731616,604.6438300356242,614.3972753667277,654.9725241779578,696.6834859122895,726.2731207915007,755.7203557249492,786.5175198212359,795.033323905015,810.0886781057062,815.1121094201945,841.788348303485,852.8280275379144,864.6411995731613,874.3907355829957,879.0337928564003,908.8400931094768,940.2849269043201,952.6405720080704,1019.8391957579288,1058.2055064756692,1053.4161902097387,1086.829829839923,1128.4790514503975,1192.7048231690467,1246.6783125059567,1278.8733642034551,1315.8949826124272,1405.90128517309,1439.5653977413647,1569.5771776342713,1715.630224135961
RMSE_4,4162.718847073086,4024.3632468533174,3777.0861426904494,3708.2745517079534,3399.7069656039807,3232.352353785978,3098.511245644325,3083.115870999686,3080.8010219181183,3043.3071561285865,3020.7978710105217,3015.1685245518947,2886.07930940843,2568.0369475127427,2198.12192851047,1932.8031934690177,1805.9673084509784,1751.3732069224966,1670.5680444283264,1474.3916332742715,1380.6904982589285,1380.5085721605687,1372.3216315465281,1337.143346024879,1336.6105055320504,1217.0914631479375,1157.360746522005,1138.08134995118,1101.99246990576,919.7469823341215,631.7665690255561,589.2542860057403,590.9521256691571,594.38711368568,595.1057979948802,594.8475413131741,591.8021659359663,566.917072192581,561.9359230587146,562.8450376783212,561.0258029024067,561.5414434296879,563.2041376316714,560.2301451469028,551.9498602963998,547.2684269849099,545.7961145412844,546.1072743933638,547.3438531628855,550.9741613304271,543.4931235304883,550.0948905090518,558.7957963516977,559.8917659401927,564.303946441492,564.4742613686699,565.4082611353252,570.2691059395953,572.1757547624428,571.1354381612689,573.9394479140193,574.7833909432705,574.9456255047165,575.9528854406643,576.13027985161,575.4219976150417,578.0467816399494,579.5586991905453,584.9349110635102,598.2588883545649,608.667338498222,618.2705036557603,633.060013664955,649.5429596938501,658.8171442650936,677.9344699612162,692.5982298729863,700.4974318599154,712.2638514537656,766.8650951157168,822.6065771353049,864.9847614413437,899.8266456495485,938.6906074918206,943.5564875881674,961.6656799500796,968.3026495365992,998.3242218314633,1010.3953304526283,1017.4073673613505,1026.3836805673668,1035.4359372566628,1075.032267058008,1113.5372113643264,1133.721822599467,1233.9217743472198,1275.1404721897065,1261.297986138299,1303.5323947010386,1352.1045659453584,1423.9261467219299,1480.0789986241134,1516.8862087431028,1553.4185855000744,1663.7972948576185,1675.0939410106125,1788.00249360638,1862.9414137084646
RMSE_5,4649.504936576991,4610.390306241983,4243.547023410174,4096.32846287789,3732.3904244232453,3559.5077389414673,3472.293083629483,3471.806684198788,3459.903508846379,3440.289476124707,3440.2149030966243,3385.4639261652337,3128.5923267276244,2679.9800837373537,2285.1863015590343,2049.9870232890025,1913.9369349960812,1781.0483754428424,1570.5900037656406,1473.0142710593882,1473.2775546288378,1474.438830528553,1474.3617823210602,1464.7577429593084,1462.9897702401968,1369.3832635008773,1304.041399619912,1281.430137835703,1240.5200612444053,1024.5108904820627,681.6662071503722,629.8615941262586,632.1973672924781,634.4468628866842,634.6329492478243,633.8544595192319,631.8280816434716,603.3014963779899,597.9138490014022,598.8907704585521,597.4519014289244,599.7093076900686,601.0815035454275,597.7869835691522,588.1526704475298,582.2635455464315,581.3788251024778,581.894332521462,583.7707748828576,588.2365520972893,579.1419553779641,592.1968101084701,599.7576229578377,600.5419339282519,605.7522264017055,605.5431332951239,606.7190430944091,611.6896845279675,613.5490861127142,611.2230908245817,613.9306032927196,614.9122354796688,614.8840596621335,616.4501395209129,616.8045378955121,615.7468733745743,618.1871672972135,619.6097345779531,624.1278462054513,640.384218317156,654.4931622373666,664.3821767308509,682.2042026732112,706.1860593391017,719.0362681486228,741.9729199630666,763.522603560847,769.2727695838443,785.8580886864431,851.9976328923549,918.9687968848764,969.5959677828884,1011.372550689769,1054.6769104134892,1057.1586747720683,1075.6881686152274,1082.0615786253607,1116.1878734366824,1134.0138986900236,1133.448093563819,1145.944420627993,1154.4422591405098,1203.6563473431145,1254.7849938050742,1275.0194462657166,1409.235602018583,1447.262898875933,1424.7515350405831,1473.246095473681,1534.2217647633195,1601.8963724699224,1654.4324195159095,1687.3438425115576,1724.4212178191665,1870.603675637901,1880.505499763044,1990.7007741099756,2062.3258324781987
RMSE_6,4960.668766619896,4960.526599701114,4484.398668040946,4275.220471755246,3925.318373045691,3805.4345805778917,3773.853710711026,3772.090206890232,3767.5174193248254,3767.6650241053803,3745.6146198074957,3599.514514127008,3228.96682468284,2752.534835600357,2390.821778094869,2144.5206847394634,1907.9082291315708,1633.6878067880175,1524.9913823287368,1525.2478369414646,1523.132430169607,1521.6493432131247,1524.3253827549606,1527.2920590013339,1525.8500349752535,1456.988667544778,1387.7609346154666,1364.241480679376,1320.8186514042945,1083.4016965857743,707.7755859718468,652.9933584981558,655.1876905121668,655.8826619251713,655.835089616891,654.2725384191931,653.6320468537765,622.5579211037477,617.3078617691473,618.3030617350223,618.2731431062506,621.807933582067,623.3644828220489,619.9580154780165,609.49574921222,603.3182595486537,603.1683174365372,603.7116750033023,606.143269048355,610.6677577905886,600.1094107024164,620.1645885502185,626.0289884683516,626.805028600294,632.2441398307058,631.9311835311836,633.5201348249068,638.759006768841,639.8620023862924,636.0162005542843,638.3236849267083,639.1402844252407,639.1505375977817,641.2641776626502,641.5618077669055,639.5609870412968,642.2240077907621,643.7709194434859,648.1163090585306,667.1428259296506,684.5954284399368,693.9591981367778,716.898014907136,747.5573877078157,762.9839111477426,788.8480285437674,813.5844769082297,820.2483536257529,842.1814516990712,914.8784775205968,992.3153082117993,1048.0539231006483,1096.2117099973473,1142.3046407811864,1143.6476323720933,1159.5068024023133,1168.365718108396,1206.2691078995815,1230.0401134188726,1221.6908166400212,1239.3732941443334,1249.0601271759751,1301.7375256832618,1368.4584344509285,1390.2842669773609,1549.2485042184821,1584.9848811991367,1557.9996751178574,1614.527357906482,1691.0148816717608,1746.9661461341593,1797.5635059579502,1823.5343953267375,1865.38308352234,2051.4531059430105,2061.466323289958,2186.6047327976394,2298.221047501397
RMSE_7,5095.7168655831765,5043.160803117795,4525.569978785628,4297.852339290385,4048.9303201182383,3997.976537411314,3989.762732132443,3989.5983460378907,3987.724876557923,3966.6682188572054,3873.0207646602034,3628.000569136274,3222.7497660215026,2779.2031454243047,2412.2491001757603,2059.821789257392,1684.5226258632458,1544.432235467346,1543.1090139113708,1540.4278326469953,1536.1300882549615,1536.2993981745497,1539.6876699667735,1547.6343750410006,1546.456508931423,1498.017890039994,1427.1043658819306,1404.358063290809,1359.595561918222,1112.4948017930583,720.5976660020826,668.6180316922829,671.0586442405653,670.3332992107721,670.3281865340737,667.9618464210204,668.5505387214782,635.4637261702228,630.4982878798087,631.6332919953084,633.6010571518239,638.092662707948,639.4373548983533,635.952182137745,625.1822881960702,619.3752058581497,619.8989699853172,620.0875065306857,623.2311774704739,626.8267002232981,614.6464980787638,639.9742580576394,644.5223453800799,645.7527164872159,651.2358054032484,651.2236289823861,653.2333307581955,658.4479689052778,658.1658937440891,653.4934887381739,655.3245199828674,655.9351392227021,656.1226931608126,658.6114055001033,658.7628118162488,656.4230086088322,659.3144620531751,661.485116052105,665.7783600654133,687.9987103019828,706.907451247587,716.0453199981389,745.7610687220914,779.8420686236111,798.1864310571158,826.8875215216476,854.684117758398,861.3170223790029,889.5369330874948,964.7743274555523,1047.121387292445,1106.024509538849,1159.4801373879864,1208.4174400027098,1208.8397449396155,1219.8879046060608,1229.0901410758831,1271.216626655289,1300.2868991085502,1286.107773170589,1307.886441503072,1316.8141253494907,1376.6334588988916,1450.6990162455634,1473.6877972953725,1648.480497603145,1684.0437177679971,1654.8077812917625,1715.6948782512618,1808.527998159592,1851.4675220321112,1892.0355073442624,1902.3324740626153,1948.949477256744,2167.1540932437883,2176.9268616771155,2309.9754492925626,2427.443663239459
RMSE_8,5065.071589383283,4899.925394161486,4428.686044905365,4252.169618783214,4132.955088500183,4116.2634389834,4108.981538262969,4101.909488792756,4068.6645134035402,3976.349813823821,3782.2182381587622,3477.8894795334954,3081.1322406294757,2639.2509976743913,2181.9035763765473,1719.8022129910894,1547.0649533454614,1543.885233541409,1540.0861794817515,1535.3385908570242,1534.4879047881002,1535.7537199504266,1539.639696503915,1545.2843795905096,1544.724044344001,1508.2345333659891,1437.4133731934794,1414.8532729898884,1370.091926862087,1120.6349983524412,722.2972875121286,677.2606070403416,680.4063185942091,679.243481917883,679.3446350378689,676.3629265100849,677.994714698647,643.3513053141992,638.7367440970853,639.8999050613545,643.6814294731668,648.5930199853691,649.5178844684939,646.1697524048581,635.2456343492129,630.2370754630673,631.4938576512411,630.8081023887761,635.0613925362339,636.890708162817,624.0856088845152,651.8474802359551,655.7014142147707,657.3172675877062,662.5125737327886,662.9164311257658,665.5283381471501,670.9555994111857,668.6825419216055,664.1556706766488,665.8525435752455,666.0262108677587,666.0798536282098,668.6855929519697,668.7845513215434,666.4281906620138,669.1759484742266,671.7842639025704,676.751671348326,702.7638932425757,721.9017556596317,731.9667546352138,768.0470307753029,803.3229359018097,825.0674780702906,855.1499749170442,885.5350332940843,890.7679076860593,924.1828790758368,1005.947831017702,1087.8456976637426,1148.6047632108687,1206.9830212790353,1255.2116058400898,1259.3065859311455,1264.9729384208515,1276.9136472755113,1319.136784690272,1352.9325708455624,1333.0299481414784,1357.1655920600167,1367.2827885822278,1428.486656589344,1513.4278261209204,1530.4062176451487,1714.9001139539191,1750.7916591522028,1720.8714594784153,1785.1377604176166,1892.0757785470025,1930.7463143946475,1957.6287566983035,1957.6962243904711,2008.651190486575,2245.2923304010747,2253.1886784324547,2379.639904220119,2440.9711327075875
RMSE_9,4900.4641792621205,4643.570512253737,4311.638147536823,4224.298437739192,4179.2340991882575,4166.703334634772,4145.074170160364,4103.344711980898,3999.128168536365,3805.457617000305,3531.166857664279,3195.136246266486,2778.1884802475956,2261.866714701519,1735.8384031482215,1546.1746198576059,1542.8128216111268,1538.9880619494863,1534.5549195729307,1533.6956606637314,1534.643380436021,1536.6237130612658,1539.2719067585474,1540.6771832835516,1540.653612074825,1506.2189512673128,1435.3473306322048,1413.5393404218112,1369.3515800247908,1118.5247157982203,716.5238220516451,681.9856797026544,685.6021183800639,684.4006401329109,684.4380877267761,680.7612405180213,683.5290113936823,647.5953057814023,643.9312939497811,645.1869169487995,650.558525302964,655.3985599722131,655.8156948737833,652.7209301779418,641.7242040723015,637.6116386913009,639.6000299146544,637.6705322362526,642.9608775264031,642.2196720243552,631.3552154811498,658.8756866945796,662.6534419776002,664.4548174742589,669.3819916615873,670.0622610206212,672.9687215125061,679.2568262296909,674.8942213188494,670.5360892700968,672.221814719892,671.4048151818554,671.1140311587191,673.6954187206892,673.8575208913825,671.4450475053753,673.9326404025134,676.603020810534,683.0863300868598,713.8750595835669,732.498502571186,743.6745452681558,785.8096401000597,821.5593114221751,847.5878993110907,878.5534781156316,911.3996166753134,914.4107546213936,953.3939833801027,1047.0462868386912,1123.0175064079963,1184.5614542189287,1249.0142611102146,1295.6026248955927,1299.5938096867442,1303.8781579798301,1318.6675119643908,1359.5325618281265,1398.1534847628132,1369.3739796648642,1396.8105128389902,1411.1279836870765,1469.2832050946731,1568.0856893119421,1576.9178530613162,1768.832463517284,1803.5038970422918,1777.0898317907227,1844.3100492188894,1961.315343153536,2004.2993592514606,2021.0107976176675,2013.2902042971689,2072.514459274833,2315.6262884798525,2321.582844445109,2439.186336005061,2478.1770380944768
